"","state","county","tract","block","H005007"
"52013","17","031","805701","1008",0
"52014","17","031","805701","1009",0
"52015","17","031","805701","1010",0
"52016","17","031","805701","1011",0
"52017","17","031","805701","1012",0
"52018","17","031","805701","1013",0
"52019","17","031","805701","1014",0
"52020","17","031","805701","1015",0
"52021","17","031","805701","1016",0
"52022","17","031","805701","1017",0
"52023","17","031","805701","1018",0
"52024","17","031","805701","1019",0
"52025","17","031","805701","1020",0
"52026","17","031","805701","1021",0
"52027","17","031","805701","1022",0
"52028","17","031","805701","1023",0
"52029","17","031","805701","1024",0
"52030","17","031","805701","1025",0
"52031","17","031","805701","2000",0
"52032","17","031","805701","2001",0
"52033","17","031","805701","2002",0
"52034","17","031","805701","2003",0
"52035","17","031","805701","2004",0
"52036","17","031","805701","2005",0
"52037","17","031","805701","2006",0
"52038","17","031","805701","2007",0
"52039","17","031","805701","2008",0
"52040","17","031","805701","2009",0
"52041","17","031","805701","2010",0
"52042","17","031","805701","2011",0
"52043","17","031","805701","2012",0
"52044","17","031","805701","3001",0
"52045","17","031","805701","3002",0
"52046","17","031","805701","3003",0
"52047","17","031","805701","3004",0
"52048","17","031","805701","3005",0
"52049","17","031","805701","3006",0
"52050","17","031","805701","3007",0
"52051","17","031","805701","3008",0
"52052","17","031","805701","3009",0
"52053","17","031","805701","3010",0
"52054","17","031","805701","3011",0
"52055","17","031","805701","3012",0
"52056","17","031","805701","3013",0
"52057","17","031","805701","3014",0
"52058","17","031","805701","3015",0
"52059","17","031","805701","3016",0
"52060","17","031","805701","3017",0
"52061","17","031","805701","3018",0
"52062","17","031","805701","3019",0
"52063","17","031","805701","3020",0
"52064","17","031","805701","3021",0
"52065","17","031","805701","3022",0
"52066","17","031","805701","3000",0
"52067","17","031","805701","4000",0
"52068","17","031","805701","4001",0
"52069","17","031","805701","4002",0
"52070","17","031","805701","4003",0
"52071","17","031","805701","4004",0
"52072","17","031","805701","4005",0
"52073","17","031","805701","4006",0
"52074","17","031","805701","4007",0
"52075","17","031","805701","4008",0
"52076","17","031","805701","4009",0
"52077","17","031","805701","4010",0
"52078","17","031","805701","5000",0
"52079","17","031","805701","5001",0
"52080","17","031","805701","5003",0
"52081","17","031","805701","5004",0
"52082","17","031","805701","5005",0
"52083","17","031","805701","5006",0
"52084","17","031","805701","5007",0
"52085","17","031","805701","5008",0
"52086","17","031","805701","5009",0
"52087","17","031","805701","5010",0
"52088","17","031","805701","5011",0
"52089","17","031","805701","5012",0
"52090","17","031","805701","5013",0
"52091","17","031","805701","5002",0
"52092","17","031","805701","5017",0
"52093","17","031","805701","5014",0
"52094","17","031","805701","5015",0
"52095","17","031","805701","5016",0
"52096","17","031","805701","5018",0
"52097","17","031","805701","5019",0
"52098","17","031","805702","1013",0
"52099","17","031","805702","1015",0
"52100","17","031","805702","1016",0
"52101","17","031","805702","1017",0
"52102","17","031","805702","1018",0
"52103","17","031","805702","1019",0
"52104","17","031","805702","1021",0
"52105","17","031","805702","1020",0
"52106","17","031","805702","1008",0
"52107","17","031","805702","1011",0
"52108","17","031","805702","1014",0
"52109","17","031","805702","1000",0
"52110","17","031","805702","1001",0
"52111","17","031","805702","1002",0
"52112","17","031","805702","1003",0
"52113","17","031","805702","1004",0
"52114","17","031","805702","1005",0
"52115","17","031","805702","1006",0
"52116","17","031","805702","1007",0
"52117","17","031","805702","1009",0
"52118","17","031","805702","1010",0
"52119","17","031","805702","1012",0
"52120","17","031","805702","2000",0
"52121","17","031","805702","2001",0
"52122","17","031","805702","2002",0
"52123","17","031","805702","2003",0
"52124","17","031","805702","2004",0
"52125","17","031","805702","2005",0
"52126","17","031","805702","2006",0
"52127","17","031","805702","2007",0
"52128","17","031","805702","2008",0
"52129","17","031","805702","2009",0
"52130","17","031","805702","2011",0
"52131","17","031","805702","2010",0
"52132","17","031","805801","1000",0
"52133","17","031","805801","1001",0
"52134","17","031","805801","1002",0
"52135","17","031","805801","1003",0
"52136","17","031","805801","1004",0
"52137","17","031","805801","1005",0
"52138","17","031","805801","1006",0
"52139","17","031","805801","1007",0
"52140","17","031","805801","1008",0
"52141","17","031","805801","1009",0
"52142","17","031","805801","1011",0
"52143","17","031","805801","1012",0
"52144","17","031","805801","1013",0
"52145","17","031","805801","1014",0
"52146","17","031","805801","1010",0
"52147","17","031","805801","2020",0
"52148","17","031","805801","2002",0
"52149","17","031","805801","2000",0
"52150","17","031","805801","2001",0
"52151","17","031","805801","2003",0
"52152","17","031","805801","2004",0
"52153","17","031","805801","2005",0
"52154","17","031","805801","2006",0
"52155","17","031","805801","2007",0
"52156","17","031","805801","2008",0
"52157","17","031","805801","2009",0
"52158","17","031","805801","2010",0
"52159","17","031","805801","2011",0
"52160","17","031","805801","2012",0
"52161","17","031","805801","2013",0
"52162","17","031","805801","2014",0
"52163","17","031","805801","2015",0
"52164","17","031","805801","2016",0
"52165","17","031","805801","2017",0
"52166","17","031","805801","2018",0
"52167","17","031","805801","2019",0
"52168","17","031","805801","2021",0
"52169","17","031","805801","2022",0
"52170","17","031","805801","2023",0
"52171","17","031","805801","3004",0
"52172","17","031","805801","3000",0
"52173","17","031","805801","3001",0
"52174","17","031","805801","3002",0
"52175","17","031","805801","3003",0
"52176","17","031","805801","3005",0
"52177","17","031","805801","3006",0
"52178","17","031","805801","3007",0
"52179","17","031","805802","1000",0
"52180","17","031","805802","1001",0
"52181","17","031","805802","1002",0
"52182","17","031","805802","1003",0
"52183","17","031","805802","1004",0
"52184","17","031","805802","1005",0
"52185","17","031","805802","1006",0
"52186","17","031","805802","1007",0
"52187","17","031","805802","1008",0
"52188","17","031","805802","1009",0
"52189","17","031","805802","1010",0
"52190","17","031","805802","1011",0
"52191","17","031","805802","1012",0
"52192","17","031","805802","2000",0
"52193","17","031","805802","2001",0
"52194","17","031","805802","2002",0
"52195","17","031","805802","2003",0
"52196","17","031","805802","2004",0
"52197","17","031","805802","2005",0
"52198","17","031","805802","2006",0
"52199","17","031","805802","2007",0
"52200","17","031","805802","2008",0
"52201","17","031","805802","2009",0
"52202","17","031","805802","2010",0
"52203","17","031","805802","2011",0
"52204","17","031","805802","2012",0
"52205","17","031","805802","2013",0
"52206","17","031","805802","2014",0
"52207","17","031","805802","3000",0
"52208","17","031","805802","3001",0
"52209","17","031","805802","3002",0
"52210","17","031","805802","3003",0
"52211","17","031","805802","3004",0
"52212","17","031","805802","3005",0
"52213","17","031","805802","3006",0
"52214","17","031","805802","3007",0
"52215","17","031","805802","3008",0
"52216","17","031","805802","3009",0
"52217","17","031","805802","3013",0
"52218","17","031","805802","3010",0
"52219","17","031","805802","3011",0
"52220","17","031","805802","3012",0
"52221","17","031","805802","3014",0
"52222","17","031","805802","3015",0
"52223","17","031","805802","3016",0
"52224","17","031","805802","3017",0
"52225","17","031","805802","3018",0
"52226","17","031","805802","3019",0
"52227","17","031","805802","3020",0
"52228","17","031","805802","3021",0
"52229","17","031","805802","3022",0
"52230","17","031","805802","3023",0
"52231","17","031","805802","3024",0
"52232","17","031","805802","3025",0
"52233","17","031","805802","3026",0
"52234","17","031","805802","3027",0
"52235","17","031","805802","3028",0
"52236","17","031","805802","3029",0
"52237","17","031","805802","3030",0
"52238","17","031","805802","3031",0
"52239","17","031","805802","3032",0
"52240","17","031","805802","4021",0
"52241","17","031","805802","4022",0
"52242","17","031","805802","4023",0
"52243","17","031","805802","4024",0
"52244","17","031","805802","4025",0
"52245","17","031","805802","4026",0
"52246","17","031","805802","4027",0
"52247","17","031","805802","4028",0
"52248","17","031","805802","4000",0
"52249","17","031","805802","4001",0
"52250","17","031","805802","4002",0
"52251","17","031","805802","4003",0
"52252","17","031","805802","4004",0
"52253","17","031","805802","4005",0
"52254","17","031","805802","4006",0
"52255","17","031","805802","4007",0
"52256","17","031","805802","4008",0
"52257","17","031","805802","4009",0
"52258","17","031","805802","4010",0
"52259","17","031","805802","4011",0
"52260","17","031","805802","4012",0
"52261","17","031","805802","4013",0
"52262","17","031","805802","4014",0
"52263","17","031","805802","4015",0
"52264","17","031","805802","4016",0
"52265","17","031","805802","4017",0
"52266","17","031","805802","4018",0
"52267","17","031","805802","4019",0
"52268","17","031","805802","4020",0
"52269","17","031","805802","5000",0
"52270","17","031","805802","5001",0
"52271","17","031","805802","5002",0
"52272","17","031","805802","5003",0
"52273","17","031","805802","5004",0
"52274","17","031","805802","5005",0
"52275","17","031","805802","5006",0
"52276","17","031","805802","5007",0
"52277","17","031","805802","5008",0
"52278","17","031","805802","5009",0
"52279","17","031","805802","5010",0
"52280","17","031","805802","5011",0
"52281","17","031","805901","1000",0
"52282","17","031","805901","1001",0
"52283","17","031","805901","1002",0
"52284","17","031","805901","1003",0
"52285","17","031","805901","1004",0
"52286","17","031","805901","1005",0
"52287","17","031","805901","1006",0
"52288","17","031","805901","1007",0
"52289","17","031","805901","1008",0
"52290","17","031","805901","1009",0
"52291","17","031","805901","1010",0
"52292","17","031","805901","1011",0
"52293","17","031","805901","1012",0
"52294","17","031","805901","1013",0
"52295","17","031","805901","1014",0
"52296","17","031","805901","1015",0
"52297","17","031","805901","1016",0
"52298","17","031","805901","1017",0
"52299","17","031","805901","1018",0
"52300","17","031","805901","1019",0
"52301","17","031","805901","1020",0
"52302","17","031","805901","1021",0
"52303","17","031","805901","1022",0
"52304","17","031","805901","1023",0
"52305","17","031","805901","1024",0
"52306","17","031","805901","1025",0
"52307","17","031","805901","1026",0
"52308","17","031","805901","1027",0
"52309","17","031","805901","1028",0
"52310","17","031","805901","1029",0
"52311","17","031","805901","1030",0
"52312","17","031","805901","1031",0
"52313","17","031","805901","1032",0
"52314","17","031","805901","1033",0
"52315","17","031","805901","1034",0
"52316","17","031","805901","1035",0
"52317","17","031","805901","1036",0
"52318","17","031","805901","2011",0
"52319","17","031","805901","2012",0
"52320","17","031","805901","2013",0
"52321","17","031","805901","2014",0
"52322","17","031","805901","2015",0
"52323","17","031","805901","2016",0
"52324","17","031","805901","2017",0
"52325","17","031","805901","2018",0
"52326","17","031","805901","2019",0
"52327","17","031","805901","2020",0
"52328","17","031","805901","2021",0
"52329","17","031","805901","2022",0
"52330","17","031","805901","2023",0
"52331","17","031","805901","2024",0
"52332","17","031","805901","2025",0
"52333","17","031","805901","2026",0
"52334","17","031","805901","2027",0
"52335","17","031","805901","2028",0
"52336","17","031","805901","2029",0
"52337","17","031","805901","2030",0
"52338","17","031","805901","2031",0
"52339","17","031","805901","2032",0
"52340","17","031","805901","2033",0
"52341","17","031","805901","2034",0
"52342","17","031","805901","2035",0
"52343","17","031","805901","2036",0
"52344","17","031","805901","2037",0
"52345","17","031","805901","2038",0
"52346","17","031","805901","2039",0
"52347","17","031","805901","2040",0
"52348","17","031","805901","2041",0
"52349","17","031","805901","2042",0
"52350","17","031","805901","2043",0
"52351","17","031","805901","2044",0
"52352","17","031","805901","2000",0
"52353","17","031","805901","2001",0
"52354","17","031","805901","2002",0
"52355","17","031","805901","2003",0
